video_id,author_name,comment_text,clean_text,comment_date,comment_likes,replies,engagement,log_likes,log_replies,log_engagement,likes_capped,replies_capped,engagement_capped,word_count,char_len,caps_ratio,aggressive_punct,has_caps,has_aggressive_punct,high_caps,emoji_count,has_emoji,candidate_mentioned,video_title,video_url,sentiment_score,sentiment_label
_AkLQ7SIiiQ,@Lexie2107,"Bună tuturor.... Sunt Alexa, am 37 de ani și locuiesc în Turcia. Și vreau sa va spun  ce înseamnă sa fii condus de un partid de dreapta, populist, conservator......(comm ul asta l am mai postat și pe alt canal pt ca vreau ca lumea sa înțeleagă niște chestii înainte de a decide pe cine votează) In primul rand va zic ca dacă încă nu l ați vazut pe dracu, o sa l vedeți de acum încolo. Dacă credeați ca ""mai rău de atât n are cum sa fie."", va spun ca habar n aveți ce înseamnă răul cu adevărat. Sa fii condus de un partid  de dreapta înseamnă, mai pe scurt, sa taci și sa înghiți, ca dacă te apuca vorba, s ar putea sa vezi soarele din spatele unor gratii. Și nu, nu exagerez cu nimic. Locuiesc în Turcia de 10 ani, am dubla cetățenie și vad zi de zi ce însemna sa trăiești într o astfel de politica. Pai.... Sa va spun.... La știri de la primul jurnal pana la ultimul îl vedem numai pe Erdoğan cum da din melita și vorbește despre despre orice. Știrile sunt de asa fel structurate, ca prezintă o știre despre ceva și hop... Apare asta..... Trece la următorul subiect, hop... Iar apare asta..... Tot timpul este el miezul chiar și n știri care n au legătură cu el sau cu partea politică
A inventat noi sărbători naționale ( ca de ce nu?! El poate)
3a organizat un referendum unde a preluat puterea suprema n stat (chipurile poporul a ales, da da)
Se face pușcărie dacă îndrăznești sa ai o voce împotriva actualei puteri (esti considerat incitator și agitator și instigator la ura)
WhatsApp, Instagram, Twitter si alte platforme sociale când se supăra nea Erdo..... Ne taie accesul la ele.
Plătim taxe de ni se lungesc urechile. Nu știu dacă știți dar, orice automobil aici costa dublu față de cele din Europa (noi sau second hand)... Ca..... Taxe mari.... La fel electronicele.... Aceiași chestie.... Ca.... Taxe! Dacă te gândești să cumperi ""de afara"" sa aduci aici, tre sa înscrii sau sa declari (plătești taxe și ajungi tot la suma aia ca și când ai fi cumpărat de aici). Pleci din tara?! plătești o taxa la ieșire (se aplica doar cetățenilor turci)
Toți oamenii din diferite domenii, oameni puternici ca poziție, funcție realizări profesionale, dacă nu sunt cu Erdo.(sau mai rău, dacă sunt împotriva lui) ... Jos, afara, si/sau pușcărie.
Ziare și televiziuni închise, jurnaliști băgați la pușcărie.
Va întreb eu.....Este scenariul asta pe care l vreți pt România? Credeți că un asemenea mod de a conduce va ""coafează"". Va spun eu ce e un partid de dreapta, e un  semi comunism asa... Adică un comunism mai cu perdea... Un comunism în care ți se creează ideea ca de fapt ești liber când de fapt nu ești. Plătim taxe și când cumpărăm ceva de afara, plătim în funcție de valoarea pachetului.  Și va întreb :credeți ca turcii o duc bine? Credeți ca poporul turc e fericit, are ce le trebuie? Prospera? Va spun eu..... NU!!!! Poporul e sclavul care doar aduce bani la buget și Erdoğan face  el ce vrea. Se construiește într o veselie. Dar cine construiește aici? Arabii! Adică a ""zguduit o"" ca toți cu globalismul cu d astea... Ca să închidă o ușă sl, sa deschidă o alta arabilor care sa vina sa facă matzu mare.... El nu face afaceri cu globalistii, el face afaceri cu arabii.... Ajuta tari precum Siria, India și dracu mai știe pe cine și poporul turc, trage ca măgarul pt ca Domnul președinte e un om cu suflet mare..... Dragul de el ☺️.
Acum voi credeți ca Simion asta e salvatorul vostru, însă ce omiteti este sa înțelegeți faptul ca POLITICA nu e despre binele vostru, e despre la cine e ciolanul.... Cine are vaca de muls....... Și o sa vina ăștia ca să va arate ei ce buni sunt, dar dacă pana acum l am avut pe dracu, acum o sa dam de ta su și dacă credeați ca mai rău nu poate fi habar n aveți ce înseamnă răul cu adevărat. Voi știți ca Erdoğan e pe punctul de a interzice cetățenilor turci sa mai cumpere euro sau dolari? Asta pt ca ii strica lui Feng Shui ul și o sa ajungă lira și mai rău decât e, asta pt ca a luat Erdoğan decizii de capul lui si nu i a pasat ce l au sfătuit experții în domeniul economic și financiar... Ca... Știe el mai bine. Unde s a mai pomenit ca statul sa comande unui cetățean dacă are voie sau nu sa cumpere valuta.... Eeee uite ca asta se pregătește să facă asta. Și căutați pe internet, vorbiți cu turci care sunt pro DEMOCRAȚIE, sa va spună ei cum e cu partidul de dreapta. Când a venit Erdogan la putere credeți ca și a dat in petic din prima... Nici Nici vorba! Prima oara a arătat ce onest, corect și drept e el, făcând putina ""curățenie"".... De fapt și a eliminat concurenta, încet și sigur..... Și pt ca în ultima perioadă de timp lumea s a cam saturat de el, pt ca au început sa înțeleagă, sa vadă ce se întâmplă, primarul Istanbulului s a arătat favorit la următoarele alegeri prezidențiale care vor avea loc peste câțiva ani.... Și cum Erdogan a simțit ca i se cam clatină pământul de sub picioare, l a băgat la pușcărie de pe acum, preventiv..... Asta va așteaptă! Asta o sa aveți cu partidele de DREAPTA!!!! Nu va gândiți ca vor face ăștia mai bine si/sau mai mult..... Dati le puterea și o sa vedeți de ce sunt capabili. Dar după sa nu mai plângeți tot voi...... Asumați va alegerile, ca se presupune ca le faceți total conștient și responsabil","Bună tuturor.... Sunt Alexa, am 37 de ani și locuiesc în Turcia. Și vreau sa va spun ce înseamnă sa fii condus de un partid de dreapta, populist, conservator......(comm ul asta l am mai postat și pe alt canal pt ca vreau ca lumea sa înțeleagă niște chestii înainte de a decide pe cine votează) In primul rand va zic ca dacă încă nu l ați vazut pe dracu, o sa l vedeți de acum încolo. Dacă credeați ca ""mai rău de atât n are cum sa fie."", va spun ca habar n aveți ce înseamnă răul cu adevărat. Sa fii condus de un partid de dreapta înseamnă, mai pe scurt, sa taci și sa înghiți, ca dacă te apuca vorba, s ar putea sa vezi soarele din spatele unor gratii. Și nu, nu exagerez cu nimic. Locuiesc în Turcia de 10 ani, am dubla cetățenie și vad zi de zi ce însemna sa trăiești într o astfel de politica. Pai.... Sa va spun.... La știri de la primul jurnal pana la ultimul îl vedem numai pe Erdoğan cum da din melita și vorbește despre despre orice. Știrile sunt de asa fel structurate, ca prezintă o știre despre ceva și hop... Apare asta..... Trece la următorul subiect, hop... Iar apare asta..... Tot timpul este el miezul chiar și n știri care n au legătură cu el sau cu partea politică A inventat noi sărbători naționale ( ca de ce nu?! El poate) 3a organizat un referendum unde a preluat puterea suprema n stat (chipurile poporul a ales, da da) Se face pușcărie dacă îndrăznești sa ai o voce împotriva actualei puteri (esti considerat incitator și agitator și instigator la ura) WhatsApp, Instagram, Twitter si alte platforme sociale când se supăra nea Erdo..... Ne taie accesul la ele. Plătim taxe de ni se lungesc urechile. Nu știu dacă știți dar, orice automobil aici costa dublu față de cele din Europa (noi sau second hand)... Ca..... Taxe mari.... La fel electronicele.... Aceiași chestie.... Ca.... Taxe! Dacă te gândești să cumperi ""de afara"" sa aduci aici, tre sa înscrii sau sa declari (plătești taxe și ajungi tot la suma aia ca și când ai fi cumpărat de aici). Pleci din tara?! plătești o taxa la ieșire (se aplica doar cetățenilor turci) Toți oamenii din diferite domenii, oameni puternici ca poziție, funcție realizări profesionale, dacă nu sunt cu Erdo.(sau mai rău, dacă sunt împotriva lui) ... Jos, afara, si/sau pușcărie. Ziare și televiziuni închise, jurnaliști băgați la pușcărie. Va întreb eu.....Este scenariul asta pe care l vreți pt România? Credeți că un asemenea mod de a conduce va ""coafează"". Va spun eu ce e un partid de dreapta, e un semi comunism asa... Adică un comunism mai cu perdea... Un comunism în care ți se creează ideea ca de fapt ești liber când de fapt nu ești. Plătim taxe și când cumpărăm ceva de afara, plătim în funcție de valoarea pachetului. Și va întreb :credeți ca turcii o duc bine? Credeți ca poporul turc e fericit, are ce le trebuie? Prospera? Va spun eu..... NU!!!! Poporul e sclavul care doar aduce bani la buget și Erdoğan face el ce vrea. Se construiește într o veselie. Dar cine construiește aici? Arabii! Adică a ""zguduit o"" ca toți cu globalismul cu d astea... Ca să închidă o ușă sl, sa deschidă o alta arabilor care sa vina sa facă matzu mare.... El nu face afaceri cu globalistii, el face afaceri cu arabii.... Ajuta tari precum Siria, India și dracu mai știe pe cine și poporul turc, trage ca măgarul pt ca Domnul președinte e un om cu suflet mare..... Dragul de el ☺️. Acum voi credeți ca Simion asta e salvatorul vostru, însă ce omiteti este sa înțelegeți faptul ca POLITICA nu e despre binele vostru, e despre la cine e ciolanul.... Cine are vaca de muls....... Și o sa vina ăștia ca să va arate ei ce buni sunt, dar dacă pana acum l am avut pe dracu, acum o sa dam de ta su și dacă credeați ca mai rău nu poate fi habar n aveți ce înseamnă răul cu adevărat. Voi știți ca Erdoğan e pe punctul de a interzice cetățenilor turci sa mai cumpere euro sau dolari? Asta pt ca ii strica lui Feng Shui ul și o sa ajungă lira și mai rău decât e, asta pt ca a luat Erdoğan decizii de capul lui si nu i a pasat ce l au sfătuit experții în domeniul economic și financiar... Ca... Știe el mai bine. Unde s a mai pomenit ca statul sa comande unui cetățean dacă are voie sau nu sa cumpere valuta.... Eeee uite ca asta se pregătește să facă asta. Și căutați pe internet, vorbiți cu turci care sunt pro DEMOCRAȚIE, sa va spună ei cum e cu partidul de dreapta. Când a venit Erdogan la putere credeți ca și a dat in petic din prima... Nici Nici vorba! Prima oara a arătat ce onest, corect și drept e el, făcând putina ""curățenie"".... De fapt și a eliminat concurenta, încet și sigur..... Și pt ca în ultima perioadă de timp lumea s a cam saturat de el, pt ca au început sa înțeleagă, sa vadă ce se întâmplă, primarul Istanbulului s a arătat favorit la următoarele alegeri prezidențiale care vor avea loc peste câțiva ani.... Și cum Erdogan a simțit ca i se cam clatină pământul de sub picioare, l a băgat la pușcărie de pe acum, preventiv..... Asta va așteaptă! Asta o sa aveți cu partidele de DREAPTA!!!! Nu va gândiți ca vor face ăștia mai bine si/sau mai mult..... Dati le puterea și o sa vedeți de ce sunt capabili. Dar după sa nu mai plângeți tot voi...... Asumați va alegerile, ca se presupune ca le faceți total conștient și responsabil",2025-05-14 15:26:42+00:00,24,4,28,3.218875824868201,1.6094379124341005,3.367295829986474,24.0,4,28.0,965,5190,0.0041450777202072,14,1,1,0,1,1,simion,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.858529806137085,negative
_AkLQ7SIiiQ,@tech_4_life-f5o,"foarte tare, bravoooo pentru emisiune","foarte tare, bravoooo pentru emisiune",2025-05-14 14:32:48+00:00,23,0,23,3.1780538303479458,0.0,3.1780538303479458,23.0,0,23.0,5,37,0.0,0,0,0,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.9650879502296448,negative
_AkLQ7SIiiQ,@Adrriana1289,Faiăr❤❤❤❤❤Nici eu nu cred că o să iese smardoiul...,Faiăr❤❤❤❤❤Nici eu nu cred că o să iese smardoiul...,2025-05-14 12:37:21+00:00,19,0,19,2.995732273553991,0.0,2.995732273553991,19.0,0,19.0,9,51,0.0,0,0,0,0,1,1,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.5136743783950806,negative
_AkLQ7SIiiQ,@ambraxis2706,"Cuțu cuțu cuțu Mihail, cuțu cuțu cuțu, ce câine bun Neamțu, ce cuțu bun, ia de la Becali, ia de la Becali!","Cuțu cuțu cuțu Mihail, cuțu cuțu cuțu, ce câine bun Neamțu, ce cuțu bun, ia de la Becali, ia de la Becali!",2025-05-14 12:37:20+00:00,18,0,18,2.9444389791664403,0.0,2.9444389791664403,18.0,0,18.0,22,106,0.0,1,0,1,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.6809378862380981,negative
_AkLQ7SIiiQ,@madalinaceciuleac3998,"La toate aparițiile (disparițiile) lui Simion de la dezbateri i-am scris: ,,Hai la debate, băiețaș "" cum îi urlau Simioff și Mike The German lui Silviu 😂😂","La toate aparițiile (disparițiile) lui Simion de la dezbateri i-am scris: ,,Hai la debate, băiețaș "" cum îi urlau Simioff și Mike The German lui Silviu 😂😂",2025-05-14 12:28:55+00:00,18,0,18,2.9444389791664403,0.0,2.9444389791664403,18.0,0,18.0,27,154,0.0,0,0,0,0,1,1,simion,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.7193257808685303,positive
_AkLQ7SIiiQ,@BeeLightened,Simion ar spune orice numai ca sa primeasca voturi. Nici el nu crede ce zice,Simion ar spune orice numai ca sa primeasca voturi. Nici el nu crede ce zice,2025-05-14 13:59:25+00:00,14,1,15,2.70805020110221,0.6931471805599453,2.772588722239781,14.0,1,15.0,15,76,0.0,0,0,0,0,0,0,simion,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.7838765382766724,negative
_AkLQ7SIiiQ,@adri5881,Like și comentariu pentru algoritm să ajungă acest video la cât mai multe persoane. NU VREM UN HULIGAN LA PUTERE. NU VREM UN OM VIOLENT LA PUTERE. NU VREM UN OM CARE SA NE FACĂ DE RÂS PE PLAN EXTERN. Votăm educația! Votăm tocilarul!!!,Like și comentariu pentru algoritm să ajungă acest video la cât mai multe persoane. NU VREM UN HULIGAN LA PUTERE. NU VREM UN OM VIOLENT LA PUTERE. NU VREM UN OM CARE SA NE FACĂ DE RÂS PE PLAN EXTERN. Votăm educația! Votăm tocilarul!!!,2025-05-14 12:57:11+00:00,14,0,14,2.70805020110221,0.0,2.70805020110221,14.0,0,14.0,44,234,0.5909090909090909,2,1,1,1,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.5936848521232605,positive
_AkLQ7SIiiQ,@Axi27,"Sa-l postezi si pe Facebook Watch si TikTok pe bucăți ca sa vada si sustinatorii lor, ca numai de acolo își iau informațiile🤦‍♂️","Sa-l postezi si pe Facebook Watch si TikTok pe bucăți ca sa vada si sustinatorii lor, ca numai de acolo își iau informațiile🤦‍♂️",2025-05-14 13:27:42+00:00,13,0,13,2.6390573296152584,0.0,2.6390573296152584,13.0,0,13.0,23,128,0.0,0,0,0,0,1,1,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.5422173738479614,positive
_AkLQ7SIiiQ,@ana-maria62245,Mulțumim pentru materialul ăsta. Mai clar de atât nu se poate.,Mulțumim pentru materialul ăsta. Mai clar de atât nu se poate.,2025-05-14 17:37:24+00:00,12,0,12,2.5649493574615367,0.0,2.5649493574615367,12.0,0,12.0,11,62,0.0,0,0,0,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.9202863574028015,positive
_AkLQ7SIiiQ,@catalin.george,Mi-a dat block ma... si doar l-am intrebat de ce nu vine la dezbatere...,Mi-a dat block ma... si doar l-am intrebat de ce nu vine la dezbatere...,2025-05-14 13:16:26+00:00,12,2,14,2.5649493574615367,1.0986122886681098,2.70805020110221,12.0,2,14.0,14,72,0.0,0,0,0,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.8243718147277832,negative
_AkLQ7SIiiQ,@jackiecianura,M-ai convins... votez Nicusor Dan!,M-ai convins... votez Nicusor Dan!,2025-05-14 13:17:03+00:00,12,0,12,2.5649493574615367,0.0,2.5649493574615367,12.0,0,12.0,5,34,0.0,1,0,1,0,0,0,dan,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.9227368235588074,negative
_AkLQ7SIiiQ,@moiserazvan8108,"Doamne sunt la munca de la 11 astept video ul de la tine sa pot si eu sa lucrez calumea, saru mana si poftă bună","Doamne sunt la munca de la 11 astept video ul de la tine sa pot si eu sa lucrez calumea, saru mana si poftă bună",2025-05-14 13:08:39+00:00,11,0,11,2.4849066497880004,0.0,2.4849066497880004,11.0,0,11.0,25,112,0.0,0,0,0,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.7896734476089478,positive
_AkLQ7SIiiQ,@vasileterente8441,"Perfectă analiză de acord cu dumneavoastră 🎉🎉🎉🎉
💝🍀💙💛🇷🇴🇲🇩🇪🇺🗽🙏🏻💪🏻💯",Perfectă analiză de acord cu dumneavoastră 🎉🎉🎉🎉 💝🍀💙💛🇷🇴🇲🇩🇪🇺🗽🙏🏻💪🏻💯,2025-05-14 12:29:34+00:00,11,0,11,2.4849066497880004,0.0,2.4849066497880004,11.0,0,11.0,8,64,0.0,0,0,0,0,2,1,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.9510670304298401,positive
_AkLQ7SIiiQ,@ephemeralsoul95,🩵Confirmarea unei vedenii din Athos legată de alegeri! Cautati o.chilie athonita.  dl.NICUSOR A FOST VAZUT MANEVRAT DE O.FIARA SI ALB INERT. Muntele athos a spus ca Dl Nicu e raul mare! 🩵,🩵Confirmarea unei vedenii din Athos legată de alegeri! Cautati o.chilie athonita. dl.NICUSOR A FOST VAZUT MANEVRAT DE O.FIARA SI ALB INERT. Muntele athos a spus ca Dl Nicu e raul mare! 🩵,2025-05-16 19:47:12+00:00,11,0,11,2.4849066497880004,0.0,2.4849066497880004,11.0,0,11.0,32,186,0.25,2,1,1,1,0,0,dan,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.7104448676109314,positive
_AkLQ7SIiiQ,@TheOLS27,Sa speram că nu vom vota un nebun!,Sa speram că nu vom vota un nebun!,2025-05-14 12:21:20+00:00,10,0,10,2.3978952727983707,0.0,2.3978952727983707,10.0,0,10.0,8,34,0.0,1,0,1,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.9280128479003906,negative
_AkLQ7SIiiQ,@teocioata,Acest domn Gadea dintr-un univers paralel m-a convins sa votez Nicusor Dan in mai multe sate.,Acest domn Gadea dintr-un univers paralel m-a convins sa votez Nicusor Dan in mai multe sate.,2025-05-14 12:57:15+00:00,10,0,10,2.3978952727983707,0.0,2.3978952727983707,10.0,0,10.0,16,93,0.0,0,0,0,0,0,0,dan,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.690622866153717,positive
_AkLQ7SIiiQ,@maryanneevans8812,Mulțumim. Votam. Mama lor de lingai ai rușilor 😢😢😢,Mulțumim. Votam. Mama lor de lingai ai rușilor 😢😢😢,2025-05-14 13:50:52+00:00,10,0,10,2.3978952727983707,0.0,2.3978952727983707,10.0,0,10.0,9,50,0.0,0,0,0,0,1,1,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.8254340291023254,positive
_AkLQ7SIiiQ,@rucsandra9079,Bineeeee hai sa vedem ce mai aflam despre printul de Obor🎉🎉🎉😂😂,Bineeeee hai sa vedem ce mai aflam despre printul de Obor🎉🎉🎉😂😂,2025-05-14 12:18:26+00:00,9,0,9,2.302585092994046,0.0,2.302585092994046,9.0,0,9.0,11,62,0.0,0,0,0,0,1,1,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.6521857976913452,positive
_AkLQ7SIiiQ,@bimbisor1990,"La Simion, interesul poarta fesul, si locuieste intr-o casa de 35000 euro.","La Simion, interesul poarta fesul, si locuieste intr-o casa de 35000 euro.",2025-05-14 13:59:57+00:00,8,0,8,2.19722457733622,0.0,2.19722457733622,8.0,0,8.0,12,74,0.0,0,0,0,0,0,0,simion,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.5191840529441833,negative
_AkLQ7SIiiQ,@AdrianJupanschi,"Dragilor, noi toți cei ce apreciem materialul știm cu ce rău avem de-a face ; problema este ca prea târziu ne-am dat seama de puterea lui, toți susținătorii auristi zici ca sunt zombi,  nu vor sa înțeleagă de la nimeni  nimic 😢","Dragilor, noi toți cei ce apreciem materialul știm cu ce rău avem de-a face ; problema este ca prea târziu ne-am dat seama de puterea lui, toți susținătorii auristi zici ca sunt zombi, nu vor sa înțeleagă de la nimeni nimic 😢",2025-05-15 13:26:13+00:00,8,1,9,2.19722457733622,0.6931471805599453,2.302585092994046,8.0,1,9.0,42,225,0.0,0,0,0,0,1,1,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.5495365858078003,positive
_AkLQ7SIiiQ,@ana-mariadragomir4458,Ma.deci individa aia cu copilul in brate care face semnul legionar. Imi da o stare naspa . 😢. Cum  ca sustii criminalii umanitatii (legionarii) ??!!!,Ma.deci individa aia cu copilul in brate care face semnul legionar. Imi da o stare naspa . 😢. Cum ca sustii criminalii umanitatii (legionarii) ??!!!,2025-05-14 12:43:37+00:00,8,0,8,2.19722457733622,0.0,2.19722457733622,8.0,0,8.0,25,148,0.0,1,0,1,0,1,1,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.9285717010498047,negative
_AkLQ7SIiiQ,@sandacobzas7240,Excelent materialul! Ce bine ar fi sa-l vada cat mai multa lume! Il voi distribui imediat.,Excelent materialul! Ce bine ar fi sa-l vada cat mai multa lume! Il voi distribui imediat.,2025-05-15 06:29:03+00:00,8,1,9,2.19722457733622,0.6931471805599453,2.302585092994046,8.0,1,9.0,16,90,0.0,2,0,1,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.8182718753814697,positive
_AkLQ7SIiiQ,@ruditudor7804,"Nu ti-am mai vazut de mult videos, dar ma bucur sa te ravad. Obiectiv, concis, vorba multa cum iti place. Atunci hai sa punem stampila pe tocilar!","Nu ti-am mai vazut de mult videos, dar ma bucur sa te ravad. Obiectiv, concis, vorba multa cum iti place. Atunci hai sa punem stampila pe tocilar!",2025-05-14 21:20:47+00:00,7,0,7,2.079441541679836,0.0,2.079441541679836,7.0,0,7.0,27,146,0.0,1,0,1,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.6768588423728943,positive
_AkLQ7SIiiQ,@emilieanichim7793,Simion deja incepe sa planga ca va fi furat.,Simion deja incepe sa planga ca va fi furat.,2025-05-14 14:54:23+00:00,7,1,8,2.079441541679836,0.6931471805599453,2.19722457733622,7.0,1,8.0,9,44,0.0,0,0,0,0,0,0,simion,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.8418115377426147,positive
_AkLQ7SIiiQ,@alexiabianca9789,Te ai tocilarit de cand cu alegerile astea🤓,Te ai tocilarit de cand cu alegerile astea🤓,2025-05-14 12:20:38+00:00,7,0,7,2.079441541679836,0.0,2.079441541679836,7.0,0,7.0,8,43,0.0,0,0,0,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.5676957368850708,negative
_AkLQ7SIiiQ,@jifituniculcea,"Avem de ales între 2 echipe , Nicușor Dan +Ilie Bolojan = fapte și Simion Stadion + Kremlin Mistic Georgescu = bla bla bla... vorbe goale. Dacă vă pasă, ieșiți la vot !!!!!!!","Avem de ales între 2 echipe , Nicușor Dan +Ilie Bolojan = fapte și Simion Stadion + Kremlin Mistic Georgescu = bla bla bla... vorbe goale. Dacă vă pasă, ieșiți la vot !!!!!!!",2025-05-14 13:46:16+00:00,7,0,7,2.079441541679836,0.0,2.079441541679836,7.0,0,7.0,33,174,0.0,1,0,1,0,0,0,both,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.7632963061332703,negative
_AkLQ7SIiiQ,@dada-q5o2r,"te pup faiar, eu am pus stirea aia pe topiasi, multumesc de publicitate <3","te pup faiar, eu am pus stirea aia pe topiasi, multumesc de publicitate <3",2025-05-14 13:47:13+00:00,6,0,6,1.9459101490553128,0.0,1.9459101490553128,6.0,0,6.0,14,74,0.0,0,0,0,0,0,0,none,GEORGE SIMION,https://www.youtube.com/watch?v=_AkLQ7SIiiQ,0.8939292430877686,negative
